clip_id,split,label,uploader_id,audio_path,preprocessed_wav,effective_dur_sec,rms_dbfs,peak,clipping_flag
20488,train,湖北省,716995046,datasets/oggs/20488.ogg,artifacts/full/audio_preprocessed/20488.wav,1.6978125,-19.99999968544286,0.7177661061286926,0
35455,train,湖北省,724614271,datasets/oggs/35455.ogg,artifacts/full/audio_preprocessed/35455.wav,3.8245,-19.999999600449755,0.6590663194656372,1
14375,val,湖北省,1727023617,datasets/oggs/14375.ogg,artifacts/full/audio_preprocessed/14375.wav,2.977375,-19.999999623099498,0.5754484534263611,1
7308,train,湖北省,2641373130,datasets/oggs/7308.ogg,artifacts/full/audio_preprocessed/7308.wav,38.118375,-19.9999997548179,0.9079564809799194,0
35893,val,湖北省,3115597936,datasets/oggs/35893.ogg,artifacts/full/audio_preprocessed/35893.wav,10.73825,-20.000000110772923,0.6907179951667786,0
8146,train,湖北省,1746319654,datasets/oggs/8146.ogg,artifacts/full/audio_preprocessed/8146.wav,23.7990625,-19.999999975018856,0.7314115166664124,0
17854,train,湖北省,3639267979,datasets/oggs/17854.ogg,artifacts/full/audio_preprocessed/17854.wav,2.99625,-19.99999968241167,0.6280601024627686,0
11205,train,湖北省,2197160049,datasets/oggs/11205.ogg,artifacts/full/audio_preprocessed/11205.wav,6.6539375,-19.999999823795914,0.7721194624900818,0
2170,train,湖北省,2258000107,datasets/oggs/2170.ogg,artifacts/full/audio_preprocessed/2170.wav,2.79025,-20.0000000977033,0.8828464150428772,0
29418,train,湖北省,1331310967,datasets/oggs/29418.ogg,artifacts/full/audio_preprocessed/29418.wav,1.21575,-19.99999990492861,0.6959431171417236,0
25827,train,湖北省,991726674,datasets/oggs/25827.ogg,artifacts/full/audio_preprocessed/25827.wav,1.9966875,-20.000000037189878,0.6935601234436035,0
33405,train,湖北省,3272468520,datasets/oggs/33405.ogg,artifacts/full/audio_preprocessed/33405.wav,4.2908125,-19.99999973767583,0.5774768590927124,0
37616,train,湖北省,1394760015,datasets/oggs/37616.ogg,artifacts/full/audio_preprocessed/37616.wav,4.768,-20.16653664246551,0.9900000095367432,0
9825,val,湖北省,4243203951,datasets/oggs/9825.ogg,artifacts/full/audio_preprocessed/9825.wav,2.23,-19.999999928068142,0.7231197953224182,1
18092,train,湖北省,1314393990,datasets/oggs/18092.ogg,artifacts/full/audio_preprocessed/18092.wav,7.18,-20.00000022313214,0.7013854384422302,0
38586,train,湖北省,2207833483,datasets/oggs/38586.ogg,artifacts/full/audio_preprocessed/38586.wav,1.75,-19.999999546202503,0.5127052068710327,0
2686,test,湖北省,2953778269,datasets/oggs/2686.ogg,artifacts/full/audio_preprocessed/2686.wav,2.7656875,-20.000000087144684,0.5549898147583008,0
17966,train,湖北省,1434310555,datasets/oggs/17966.ogg,artifacts/full/audio_preprocessed/17966.wav,3.9005625,-20.000000141223925,0.44779783487319946,1
20445,train,湖北省,3136504855,datasets/oggs/20445.ogg,artifacts/full/audio_preprocessed/20445.wav,2.49975,-19.999999908763186,0.6265716552734375,0
15074,train,湖北省,125465103,datasets/oggs/15074.ogg,artifacts/full/audio_preprocessed/15074.wav,1.307,-21.815374215554403,0.9900000095367432,1
17809,train,湖北省,1434310555,datasets/oggs/17809.ogg,artifacts/full/audio_preprocessed/17809.wav,1.92925,-19.999999942027596,0.7530524730682373,1
17662,train,湖北省,3027002015,datasets/oggs/17662.ogg,artifacts/full/audio_preprocessed/17662.wav,3.1284375,-19.99999973106521,0.8347758054733276,0
5081,train,湖北省,3921659946,datasets/oggs/5081.ogg,artifacts/full/audio_preprocessed/5081.wav,1.73975,-19.999999590549727,0.6021963953971863,1
14982,train,湖北省,1923852003,datasets/oggs/14982.ogg,artifacts/full/audio_preprocessed/14982.wav,4.407375,-20.000000001127024,0.6401955485343933,0
17874,train,湖北省,3639267979,datasets/oggs/17874.ogg,artifacts/full/audio_preprocessed/17874.wav,1.111375,-20.000000122189366,0.9116919636726379,0
16161,val,湖北省,29870915,datasets/oggs/16161.ogg,artifacts/full/audio_preprocessed/16161.wav,6.4379375,-20.620490105536344,0.9900000095367432,0
11233,train,湖北省,2197160049,datasets/oggs/11233.ogg,artifacts/full/audio_preprocessed/11233.wav,1.962375,-19.999999899160635,0.7947417497634888,1
28090,train,湖北省,1350135375,datasets/oggs/28090.ogg,artifacts/full/audio_preprocessed/28090.wav,5.469125,-19.999999912611173,0.7377697825431824,0
6461,train,湖北省,1378914122,datasets/oggs/6461.ogg,artifacts/full/audio_preprocessed/6461.wav,8.9760625,-20.00000005531443,0.6994913220405579,0
12066,train,湖北省,3207498400,datasets/oggs/12066.ogg,artifacts/full/audio_preprocessed/12066.wav,1.4079375,-19.99999976304189,0.5639664530754089,1
21832,train,湖北省,485754320,datasets/oggs/21832.ogg,artifacts/full/audio_preprocessed/21832.wav,1.417375,-19.99999952769721,0.714445173740387,0
35678,train,湖北省,4052402293,datasets/oggs/35678.ogg,artifacts/full/audio_preprocessed/35678.wav,3.9730625,-19.99999984232414,0.6982554197311401,0
25228,val,湖北省,1152481809,datasets/oggs/25228.ogg,artifacts/full/audio_preprocessed/25228.wav,2.5379375,-19.999999478846224,0.6633535027503967,0
26528,train,湖北省,778497013,datasets/oggs/26528.ogg,artifacts/full/audio_preprocessed/26528.wav,1.95275,-20.00000021085746,0.5138590335845947,0
34541,train,湖北省,2582805116,datasets/oggs/34541.ogg,artifacts/full/audio_preprocessed/34541.wav,2.564625,-20.000000117461653,0.5745624899864197,0
34549,train,湖北省,2582805116,datasets/oggs/34549.ogg,artifacts/full/audio_preprocessed/34549.wav,1.39825,-20.000000239334845,0.42880088090896606,0
24411,train,湖北省,1759043367,datasets/oggs/24411.ogg,artifacts/full/audio_preprocessed/24411.wav,2.1616875,-19.99999991998501,0.5307430624961853,0
34543,train,湖北省,2582805116,datasets/oggs/34543.ogg,artifacts/full/audio_preprocessed/34543.wav,2.27125,-19.999999995235637,0.7332544922828674,0
24892,train,湖北省,2570405058,datasets/oggs/24892.ogg,artifacts/full/audio_preprocessed/24892.wav,3.199875,-20.000000017634637,0.570807158946991,0
9311,train,湖北省,2001812961,datasets/oggs/9311.ogg,artifacts/full/audio_preprocessed/9311.wav,2.3295,-19.999999765095076,0.6692212820053101,0
35676,train,湖北省,4052402293,datasets/oggs/35676.ogg,artifacts/full/audio_preprocessed/35676.wav,10.0938125,-19.99999973043163,0.6955002546310425,0
22442,train,湖北省,485754320,datasets/oggs/22442.ogg,artifacts/full/audio_preprocessed/22442.wav,14.5354375,-20.000000170226528,0.4290456175804138,0
5082,train,湖北省,3921659946,datasets/oggs/5082.ogg,artifacts/full/audio_preprocessed/5082.wav,2.508125,-20.00000035301179,0.5162951946258545,1
19775,train,湖北省,2376490915,datasets/oggs/19775.ogg,artifacts/full/audio_preprocessed/19775.wav,3.8579375,-20.00000015293655,0.5416935682296753,0
26533,train,湖北省,778497013,datasets/oggs/26533.ogg,artifacts/full/audio_preprocessed/26533.wav,1.03,-20.000000338555488,0.6009085774421692,0
11238,train,湖北省,2197160049,datasets/oggs/11238.ogg,artifacts/full/audio_preprocessed/11238.wav,1.8823125,-19.999999647346826,0.6168286204338074,0
3563,test,湖北省,1823734024,datasets/oggs/3563.ogg,artifacts/full/audio_preprocessed/3563.wav,1.44575,-20.337650499861383,0.9900000095367432,1
13252,train,湖北省,3804814331,datasets/oggs/13252.ogg,artifacts/full/audio_preprocessed/13252.wav,2.217,-19.999999747819693,0.630530059337616,0
14990,train,湖北省,1923852003,datasets/oggs/14990.ogg,artifacts/full/audio_preprocessed/14990.wav,3.2215625,-19.999999766658007,0.702322244644165,0
14984,train,湖北省,1923852003,datasets/oggs/14984.ogg,artifacts/full/audio_preprocessed/14984.wav,4.204,-20.000000120922877,0.7554453611373901,0
4752,train,湖北省,1786875264,datasets/oggs/4752.ogg,artifacts/full/audio_preprocessed/4752.wav,2.789625,-19.99999994930471,0.5855541229248047,0
4666,train,湖北省,1486878388,datasets/oggs/4666.ogg,artifacts/full/audio_preprocessed/4666.wav,2.3598125,-19.99999998875008,0.37799492478370667,0
32378,train,湖北省,3269156232,datasets/oggs/32378.ogg,artifacts/full/audio_preprocessed/32378.wav,1.84,-19.999999638611264,0.6512652635574341,1
22577,train,湖北省,766614809,datasets/oggs/22577.ogg,artifacts/full/audio_preprocessed/22577.wav,2.8599375,-19.99999957672915,0.5476434230804443,0
11236,train,湖北省,2197160049,datasets/oggs/11236.ogg,artifacts/full/audio_preprocessed/11236.wav,2.86,-20.000000114676013,0.6782458424568176,0
11188,train,湖北省,2197160049,datasets/oggs/11188.ogg,artifacts/full/audio_preprocessed/11188.wav,2.9438125,-19.999999836990618,0.6893643140792847,1
26247,val,湖北省,3911803523,datasets/oggs/26247.ogg,artifacts/full/audio_preprocessed/26247.wav,6.2686875,-19.999999820411695,0.7761954069137573,0
8581,train,湖北省,2096539721,datasets/oggs/8581.ogg,artifacts/full/audio_preprocessed/8581.wav,2.461,-20.000000051945747,0.6653373837471008,0
14264,train,湖北省,3029734996,datasets/oggs/14264.ogg,artifacts/full/audio_preprocessed/14264.wav,21.01,-20.000000185587403,0.8019862174987793,0
18098,train,湖北省,1314393990,datasets/oggs/18098.ogg,artifacts/full/audio_preprocessed/18098.wav,6.4,-20.000000341096058,0.6758043169975281,1
8727,train,湖北省,2980305006,datasets/oggs/8727.ogg,artifacts/full/audio_preprocessed/8727.wav,7.66,-20.000000158062853,0.8991055488586426,0
11197,train,湖北省,2197160049,datasets/oggs/11197.ogg,artifacts/full/audio_preprocessed/11197.wav,1.8489375,-20.00000000460844,0.7171505689620972,1
11270,train,湖北省,2197160049,datasets/oggs/11270.ogg,artifacts/full/audio_preprocessed/11270.wav,1.9153125,-19.999999796933356,0.689374566078186,1
5220,train,湖北省,913584574,datasets/oggs/5220.ogg,artifacts/full/audio_preprocessed/5220.wav,1.5574375,-19.999999717916765,0.6373005509376526,1
11203,train,湖北省,2197160049,datasets/oggs/11203.ogg,artifacts/full/audio_preprocessed/11203.wav,8.60575,-20.000000251034624,0.7702346444129944,1
11200,train,湖北省,2197160049,datasets/oggs/11200.ogg,artifacts/full/audio_preprocessed/11200.wav,1.0936875,-19.999999702176915,0.7132675647735596,0
9308,train,湖北省,2001812961,datasets/oggs/9308.ogg,artifacts/full/audio_preprocessed/9308.wav,2.52675,-20.000000191624224,0.6550981402397156,0
9730,train,湖北省,3594418233,datasets/oggs/9730.ogg,artifacts/full/audio_preprocessed/9730.wav,5.197125,-20.00000005971263,0.8233853578567505,0
14453,train,湖北省,1036522006,datasets/oggs/14453.ogg,artifacts/full/audio_preprocessed/14453.wav,3.01,-20.000000161933066,0.4030798077583313,0
9860,train,湖北省,4100582991,datasets/oggs/9860.ogg,artifacts/full/audio_preprocessed/9860.wav,3.2056875,-19.999999934904174,0.4120633602142334,0
23965,train,湖北省,3900399764,datasets/oggs/23965.ogg,artifacts/full/audio_preprocessed/23965.wav,1.8951875,-19.999999593799036,0.5896413326263428,0
19728,val,湖北省,3492633153,datasets/oggs/19728.ogg,artifacts/full/audio_preprocessed/19728.wav,3.1,-19.999999789703644,0.6360657215118408,0
13629,test,湖北省,511330992,datasets/oggs/13629.ogg,artifacts/full/audio_preprocessed/13629.wav,1.842,-19.999999773218047,0.6093618273735046,1
15172,train,湖北省,2232789885,datasets/oggs/15172.ogg,artifacts/full/audio_preprocessed/15172.wav,2.5635625,-19.999999796029904,0.5847920775413513,1
17886,train,湖北省,1434310555,datasets/oggs/17886.ogg,artifacts/full/audio_preprocessed/17886.wav,1.584875,-19.9999998643062,0.7700388431549072,0
7700,train,湖北省,1623492372,datasets/oggs/7700.ogg,artifacts/full/audio_preprocessed/7700.wav,1.2455,-19.99999968598729,0.8433880805969238,0
10148,train,湖北省,2301275449,datasets/oggs/10148.ogg,artifacts/full/audio_preprocessed/10148.wav,1.859375,-19.999999920003056,0.477382630109787,0
11229,train,湖北省,2197160049,datasets/oggs/11229.ogg,artifacts/full/audio_preprocessed/11229.wav,4.42,-19.999999702427885,0.8230041265487671,0
11206,train,湖北省,2197160049,datasets/oggs/11206.ogg,artifacts/full/audio_preprocessed/11206.wav,9.1714375,-20.000000262929923,0.800230085849762,0
13627,test,湖北省,511330992,datasets/oggs/13627.ogg,artifacts/full/audio_preprocessed/13627.wav,2.62,-19.999999761822888,0.410510778427124,1
16092,val,湖北省,29870915,datasets/oggs/16092.ogg,artifacts/full/audio_preprocessed/16092.wav,2.438375,-19.999999970921888,0.8531408309936523,0
11947,train,湖北省,1119509440,datasets/oggs/11947.ogg,artifacts/full/audio_preprocessed/11947.wav,1.3055,-20.000000204976036,0.5372776389122009,0
11182,train,湖北省,2197160049,datasets/oggs/11182.ogg,artifacts/full/audio_preprocessed/11182.wav,7.9616875,-20.00000036582297,0.5981014370918274,1
6464,train,湖北省,1378914122,datasets/oggs/6464.ogg,artifacts/full/audio_preprocessed/6464.wav,2.68,-20.00000023045965,0.6294677257537842,0
21480,train,湖北省,4288912536,datasets/oggs/21480.ogg,artifacts/full/audio_preprocessed/21480.wav,1.6724375,-19.99999965513186,0.9122609496116638,0
12235,train,湖北省,1603166068,datasets/oggs/12235.ogg,artifacts/full/audio_preprocessed/12235.wav,8.1879375,-20.000000130932648,0.8959879279136658,0
2341,val,湖北省,129870732,datasets/oggs/2341.ogg,artifacts/full/audio_preprocessed/2341.wav,16.02025,-19.999999995723936,0.8455706834793091,0
1084,train,湖北省,2602714355,datasets/oggs/1084.ogg,artifacts/full/audio_preprocessed/1084.wav,2.3955625,-19.99999976295618,0.679699182510376,0
1911,train,湖北省,389573712,datasets/oggs/1911.ogg,artifacts/full/audio_preprocessed/1911.wav,5.5555625,-20.00000012426142,0.7586026191711426,0
6246,train,湖北省,714959043,datasets/oggs/6246.ogg,artifacts/full/audio_preprocessed/6246.wav,1.9653125,-19.999999921148103,0.6790602803230286,0
21350,train,湖北省,485754320,datasets/oggs/21350.ogg,artifacts/full/audio_preprocessed/21350.wav,1.384125,-20.000000133600565,0.6091018319129944,0
17652,train,湖北省,3027002015,datasets/oggs/17652.ogg,artifacts/full/audio_preprocessed/17652.wav,9.7664375,-20.000000215977856,0.9849393367767334,0
17226,train,湖北省,3566556471,datasets/oggs/17226.ogg,artifacts/full/audio_preprocessed/17226.wav,2.41475,-20.000000162211226,0.7724071145057678,0
2656,test,湖北省,2953778269,datasets/oggs/2656.ogg,artifacts/full/audio_preprocessed/2656.wav,1.3091875,-19.99999999369476,0.7559086680412292,0
17657,train,湖北省,3027002015,datasets/oggs/17657.ogg,artifacts/full/audio_preprocessed/17657.wav,1.99,-20.000000018469485,0.5991912484169006,0
32203,train,湖北省,780782886,datasets/oggs/32203.ogg,artifacts/full/audio_preprocessed/32203.wav,1.2919375,-19.99999985234649,0.6039835214614868,0
9890,train,湖北省,4685482,datasets/oggs/9890.ogg,artifacts/full/audio_preprocessed/9890.wav,1.391375,-19.999999684330664,0.5932037830352783,0
23548,train,湖北省,1083217021,datasets/oggs/23548.ogg,artifacts/full/audio_preprocessed/23548.wav,2.0089375,-19.999999953911136,0.4630403518676758,0
27957,train,湖北省,3986012674,datasets/oggs/27957.ogg,artifacts/full/audio_preprocessed/27957.wav,1.7890625,-19.999999688304776,0.6528739333152771,0
36073,train,湖北省,3310521100,datasets/oggs/36073.ogg,artifacts/full/audio_preprocessed/36073.wav,1.641875,-19.999999885764467,0.5078873038291931,0
14964,train,湖北省,1031058505,datasets/oggs/14964.ogg,artifacts/full/audio_preprocessed/14964.wav,11.5221875,-20.000000388777973,0.6142733693122864,0
11948,test,湖北省,677750778,datasets/oggs/11948.ogg,artifacts/full/audio_preprocessed/11948.wav,2.1815625,-19.999999905002884,0.5553417205810547,0
5076,train,湖北省,3921659946,datasets/oggs/5076.ogg,artifacts/full/audio_preprocessed/5076.wav,3.879125,-19.999999568207034,0.6174787878990173,0
19927,train,湖北省,2824267784,datasets/oggs/19927.ogg,artifacts/full/audio_preprocessed/19927.wav,1.28875,-19.999999782116745,0.41644611954689026,0
9867,train,湖北省,4685482,datasets/oggs/9867.ogg,artifacts/full/audio_preprocessed/9867.wav,1.3508125,-20.000000147737865,0.4221668541431427,0
28484,train,湖北省,3682159110,datasets/oggs/28484.ogg,artifacts/full/audio_preprocessed/28484.wav,1.8351875,-19.999999924034086,0.7949322462081909,0
11179,train,湖北省,2197160049,datasets/oggs/11179.ogg,artifacts/full/audio_preprocessed/11179.wav,4.464375,-20.000000176826312,0.6665833592414856,0
9847,train,湖北省,4100582991,datasets/oggs/9847.ogg,artifacts/full/audio_preprocessed/9847.wav,2.1295625,-19.99999963073702,0.5271385312080383,1
17857,train,湖北省,1434310555,datasets/oggs/17857.ogg,artifacts/full/audio_preprocessed/17857.wav,1.8049375,-20.00000008492371,0.819250762462616,0
18102,train,湖北省,1314393990,datasets/oggs/18102.ogg,artifacts/full/audio_preprocessed/18102.wav,3.0883125,-19.999999981353465,0.618242084980011,0
793,train,湖北省,319945728,datasets/oggs/793.ogg,artifacts/full/audio_preprocessed/793.wav,1.74825,-20.000000281074982,0.776508629322052,0
26668,train,湖北省,778497013,datasets/oggs/26668.ogg,artifacts/full/audio_preprocessed/26668.wav,1.8650625,-19.999999888806993,0.6704072952270508,1
33912,train,湖北省,2723137167,datasets/oggs/33912.ogg,artifacts/full/audio_preprocessed/33912.wav,1.1199375,-20.000000199689772,0.6313657164573669,1
16103,val,湖北省,29870915,datasets/oggs/16103.ogg,artifacts/full/audio_preprocessed/16103.wav,2.50325,-19.999999885812866,0.7427386045455933,0
22441,train,湖北省,485754320,datasets/oggs/22441.ogg,artifacts/full/audio_preprocessed/22441.wav,6.5300625,-20.000000083429953,0.5881507396697998,0
13254,train,湖北省,3804814331,datasets/oggs/13254.ogg,artifacts/full/audio_preprocessed/13254.wav,1.409375,-20.000000365267816,0.5919330716133118,0
19765,train,湖北省,2376490915,datasets/oggs/19765.ogg,artifacts/full/audio_preprocessed/19765.wav,2.23,-20.000000193040318,0.563066303730011,0
11246,train,湖北省,2197160049,datasets/oggs/11246.ogg,artifacts/full/audio_preprocessed/11246.wav,2.149375,-19.999999933294884,0.6291307806968689,0
5820,train,湖北省,1028813036,datasets/oggs/5820.ogg,artifacts/full/audio_preprocessed/5820.wav,12.64,-20.00000016974266,0.9705628752708435,0
38392,train,湖北省,926628306,datasets/oggs/38392.ogg,artifacts/full/audio_preprocessed/38392.wav,1.7485,-20.000000006843845,0.5290303826332092,0
31072,train,湖北省,867252226,datasets/oggs/31072.ogg,artifacts/full/audio_preprocessed/31072.wav,6.3999375,-20.00000025449912,0.5620948672294617,0
6305,train,湖北省,2398418151,datasets/oggs/6305.ogg,artifacts/full/audio_preprocessed/6305.wav,2.7600625,-19.999999796225243,0.6788262128829956,0
19266,train,湖北省,2418274549,datasets/oggs/19266.ogg,artifacts/full/audio_preprocessed/19266.wav,12.04,-19.99999981496268,0.8108038902282715,0
16085,val,湖北省,29870915,datasets/oggs/16085.ogg,artifacts/full/audio_preprocessed/16085.wav,2.3953125,-19.999999885775015,0.7977128028869629,0
26531,train,湖北省,778497013,datasets/oggs/26531.ogg,artifacts/full/audio_preprocessed/26531.wav,1.62475,-20.000000097254112,0.6247405409812927,0
14313,train,湖北省,3612450445,datasets/oggs/14313.ogg,artifacts/full/audio_preprocessed/14313.wav,36.749375,-23.566982853527794,0.9900000095367432,1
37663,test,湖北省,624483994,datasets/oggs/37663.ogg,artifacts/full/audio_preprocessed/37663.wav,1.378625,-19.9999999974357,0.842228889465332,0
14955,train,湖北省,1031058505,datasets/oggs/14955.ogg,artifacts/full/audio_preprocessed/14955.wav,1.9075,-19.999999889105858,0.7938513159751892,0
9830,val,湖北省,4243203951,datasets/oggs/9830.ogg,artifacts/full/audio_preprocessed/9830.wav,5.65,-19.999999717874722,0.7161741256713867,0
16907,train,湖北省,4095763475,datasets/oggs/16907.ogg,artifacts/full/audio_preprocessed/16907.wav,1.184625,-20.00000001768452,0.5212985277175903,0
37199,train,湖北省,598152067,datasets/oggs/37199.ogg,artifacts/full/audio_preprocessed/37199.wav,1.0741875,-20.000000118851627,0.6750875115394592,0
1811,val,湖北省,2341272556,datasets/oggs/1811.ogg,artifacts/full/audio_preprocessed/1811.wav,3.154125,-19.999999753900084,0.9555094838142395,0
27040,train,湖北省,3000870053,datasets/oggs/27040.ogg,artifacts/full/audio_preprocessed/27040.wav,1.631875,-19.99999990885457,0.6650261282920837,0
13562,test,湖北省,3980056559,datasets/oggs/13562.ogg,artifacts/full/audio_preprocessed/13562.wav,1.6389375,-20.00000031739671,0.6654699444770813,1
18100,train,湖北省,1314393990,datasets/oggs/18100.ogg,artifacts/full/audio_preprocessed/18100.wav,1.11575,-19.99999973255097,0.43902599811553955,0
17799,train,湖北省,1434310555,datasets/oggs/17799.ogg,artifacts/full/audio_preprocessed/17799.wav,1.76875,-19.999999916324597,0.6116049885749817,0
9877,train,湖北省,4100582991,datasets/oggs/9877.ogg,artifacts/full/audio_preprocessed/9877.wav,3.5894375,-20.00000017394424,0.7269758582115173,0
34505,train,湖北省,1599407080,datasets/oggs/34505.ogg,artifacts/full/audio_preprocessed/34505.wav,1.0,-19.999999866735955,0.45513370633125305,0
35459,train,湖北省,2745795144,datasets/oggs/35459.ogg,artifacts/full/audio_preprocessed/35459.wav,4.36,-20.02869905133022,0.9900000095367432,0
16569,train,湖北省,2139300287,datasets/oggs/16569.ogg,artifacts/full/audio_preprocessed/16569.wav,1.2695,-20.000000378432624,0.5483618378639221,0
16104,val,湖北省,29870915,datasets/oggs/16104.ogg,artifacts/full/audio_preprocessed/16104.wav,8.2779375,-20.64440734051191,0.9900000095367432,0
23723,train,湖北省,2338871136,datasets/oggs/23723.ogg,artifacts/full/audio_preprocessed/23723.wav,7.2250625,-19.99999959084623,0.5307548642158508,1
481,train,湖北省,585591561,datasets/oggs/481.ogg,artifacts/full/audio_preprocessed/481.wav,1.778875,-21.291449443548487,0.9899999499320984,1
13413,test,湖北省,3588605843,datasets/oggs/13413.ogg,artifacts/full/audio_preprocessed/13413.wav,2.5143125,-20.00000013637702,0.6301525831222534,0
13238,train,湖北省,1816971939,datasets/oggs/13238.ogg,artifacts/full/audio_preprocessed/13238.wav,1.1895625,-20.000000219818332,0.6364541053771973,0
16425,train,湖北省,1994352501,datasets/oggs/16425.ogg,artifacts/full/audio_preprocessed/16425.wav,1.8139375,-19.99999979786639,0.5152629613876343,0
17960,train,湖北省,1434310555,datasets/oggs/17960.ogg,artifacts/full/audio_preprocessed/17960.wav,1.6636875,-20.00000022029683,0.44710785150527954,1
2865,test,湖北省,2742190313,datasets/oggs/2865.ogg,artifacts/full/audio_preprocessed/2865.wav,1.309375,-19.999999787657025,0.572743833065033,0
27922,train,湖北省,3558470652,datasets/oggs/27922.ogg,artifacts/full/audio_preprocessed/27922.wav,13.064,-22.114988466227366,0.9900000095367432,0
34550,train,湖北省,2582805116,datasets/oggs/34550.ogg,artifacts/full/audio_preprocessed/34550.wav,2.289375,-19.99999969453119,0.562294602394104,0
8987,train,湖北省,2317969136,datasets/oggs/8987.ogg,artifacts/full/audio_preprocessed/8987.wav,10.03,-20.743497579450064,0.9900000095367432,0
22443,train,湖北省,485754320,datasets/oggs/22443.ogg,artifacts/full/audio_preprocessed/22443.wav,3.8706875,-20.00000035553713,0.49338868260383606,0
5223,train,湖北省,913584574,datasets/oggs/5223.ogg,artifacts/full/audio_preprocessed/5223.wav,1.0173125,-19.999999907246114,0.5781998634338379,1
17030,train,湖北省,2707776292,datasets/oggs/17030.ogg,artifacts/full/audio_preprocessed/17030.wav,1.7556875,-20.000000227273013,0.5112374424934387,1
25410,train,湖北省,2796492850,datasets/oggs/25410.ogg,artifacts/full/audio_preprocessed/25410.wav,1.4110625,-20.000000301803777,0.4822891354560852,0
11237,train,湖北省,2197160049,datasets/oggs/11237.ogg,artifacts/full/audio_preprocessed/11237.wav,2.1976875,-20.000000103574173,0.639704167842865,1
19262,train,湖北省,2418274549,datasets/oggs/19262.ogg,artifacts/full/audio_preprocessed/19262.wav,2.2915,-19.999999960882636,0.6504793167114258,0
11228,train,湖北省,2197160049,datasets/oggs/11228.ogg,artifacts/full/audio_preprocessed/11228.wav,1.183625,-19.999999926401745,0.8733574748039246,0
26821,train,湖北省,3243040985,datasets/oggs/26821.ogg,artifacts/full/audio_preprocessed/26821.wav,7.339625,-19.99999983357072,0.7552504539489746,0
9835,val,湖北省,4243203951,datasets/oggs/9835.ogg,artifacts/full/audio_preprocessed/9835.wav,1.9073125,-19.99999999880485,0.8084190487861633,1
13415,test,湖北省,3588605843,datasets/oggs/13415.ogg,artifacts/full/audio_preprocessed/13415.wav,4.2416875,-20.00000045262223,0.522885262966156,0
12098,train,湖北省,3591187741,datasets/oggs/12098.ogg,artifacts/full/audio_preprocessed/12098.wav,1.92375,-20.000000115963662,0.48017099499702454,0
17952,train,湖北省,1434310555,datasets/oggs/17952.ogg,artifacts/full/audio_preprocessed/17952.wav,1.1944375,-19.999999808293502,0.4676184058189392,1
2184,train,湖北省,2258000107,datasets/oggs/2184.ogg,artifacts/full/audio_preprocessed/2184.wav,1.74275,-20.00000014198939,0.5815590023994446,0
9065,train,湖北省,3502204676,datasets/oggs/9065.ogg,artifacts/full/audio_preprocessed/9065.wav,3.070375,-20.000000066088106,0.920654833316803,0
27106,train,湖北省,3174948505,datasets/oggs/27106.ogg,artifacts/full/audio_preprocessed/27106.wav,1.1484375,-20.00000032608071,0.5366509556770325,1
21288,train,湖北省,198367270,datasets/oggs/21288.ogg,artifacts/full/audio_preprocessed/21288.wav,1.0790625,-19.999999780151335,0.7160903215408325,0
35369,train,湖北省,339865690,datasets/oggs/35369.ogg,artifacts/full/audio_preprocessed/35369.wav,2.741875,-20.000000144412333,0.49419042468070984,0
13256,train,湖北省,3804814331,datasets/oggs/13256.ogg,artifacts/full/audio_preprocessed/13256.wav,3.4155,-19.999999510931254,0.5123497843742371,0
31723,train,湖北省,4082806085,datasets/oggs/31723.ogg,artifacts/full/audio_preprocessed/31723.wav,1.45275,-19.999999888140845,0.5284496545791626,0
22790,test,湖北省,1895786597,datasets/oggs/22790.ogg,artifacts/full/audio_preprocessed/22790.wav,2.626375,-19.999999985221006,0.5986183285713196,0
19265,train,湖北省,2418274549,datasets/oggs/19265.ogg,artifacts/full/audio_preprocessed/19265.wav,1.3925625,-19.99999981303238,0.586479902267456,0
9878,train,湖北省,4685482,datasets/oggs/9878.ogg,artifacts/full/audio_preprocessed/9878.wav,1.7249375,-19.999999805180977,0.44240042567253113,0
21475,train,湖北省,4288912536,datasets/oggs/21475.ogg,artifacts/full/audio_preprocessed/21475.wav,5.1684375,-20.000000049850858,0.6373356580734253,0
17801,train,湖北省,1434310555,datasets/oggs/17801.ogg,artifacts/full/audio_preprocessed/17801.wav,1.86525,-19.999999938900814,0.9034650325775146,0
11220,train,湖北省,2197160049,datasets/oggs/11220.ogg,artifacts/full/audio_preprocessed/11220.wav,1.285625,-19.999999916167667,0.699253261089325,0
17884,train,湖北省,1434310555,datasets/oggs/17884.ogg,artifacts/full/audio_preprocessed/17884.wav,2.532,-19.999999865131354,0.7584271430969238,0
22985,train,湖北省,1817717087,datasets/oggs/22985.ogg,artifacts/full/audio_preprocessed/22985.wav,2.5193125,-20.00000010254178,0.5639713406562805,0
9066,train,湖北省,3502204676,datasets/oggs/9066.ogg,artifacts/full/audio_preprocessed/9066.wav,2.6279375,-20.575120968005734,0.9900000095367432,0
32312,train,湖北省,1472528923,datasets/oggs/32312.ogg,artifacts/full/audio_preprocessed/32312.wav,2.433,-19.99999996297109,0.8313701152801514,1
27242,val,湖北省,2521225299,datasets/oggs/27242.ogg,artifacts/full/audio_preprocessed/27242.wav,7.8128125,-20.000000244493258,0.7233884930610657,1
